Stock,Date,Title,Source,Link
PTT,2026-02-19 08:00:00,PTT ผลงานQ4สุดแกร่ง ชงแผน5ปีระดมเงิน2แสนล. - มิติหุ้น,มิติหุ้น,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1BcjQ4OG5VZ1oxR2V6QzRpNGNDa1N0MHNqWkVJWDdTSUlCUVo2NUFGbnQ0S2N5WFBzRlNydllBckdHWDNOMFFGYkt3VlFNNVl4eHBaOXRB?oc=5
PTT,2026-02-19 08:00:00,"ต่างชาติลุยหุ้นดัน SET พุ่ง 27 จุด จ่อ 1,500 จุด ปตท.กวาดกำไร 90,166 ลบ.ปันผล 1.40 บ. - Hoonsmart",Hoonsmart,https://news.google.com/rss/articles/CBMiTkFVX3lxTE15REdfaGtSQVRqZkNKYUtWQjFRSnB0VFZKSC1jc0FrRllFQ2NuSElFeGlqczZTSzY5dm55RU10dFZES3FOQ2x5ajdpZ09oQQ?oc=5
PTT,2026-02-19 08:00:00,"PTT กำไรปี 68 ที่ 90,166.37 ลบ. , Q4/68 ที่ 25,534 ลบ.โต 174.23% - Thunhoon",Thunhoon,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5BLVh1cHFxbGN2cU1FY3FucmtkOVhsUTlWNEZDUGJWYnpNTG5DVElzYnUwYmFTdDVPOTlOdE5jR2VQcVltd2M5UzgzcGVkelJYeGc?oc=5
PTT,2026-02-19 08:00:00,คาด SET วันนี้ “Sideways/Up” คัด PTT-BCP-AOT เด่น - HoonVision | หุ้นวิชั่น - หุ้น ข่าวหุ้น หุ้นไทยวันนี้ หุ้นวันนี้ หุ้นเด่น วิเคราะห์หุ้น ธุรกิจ การเงิน เศรษฐกิจ การลงทุน ดัชนีราคาหุ้น - HoonVision,HoonVision,https://news.google.com/rss/articles/CBMiugJBVV95cUxPSzNXWXNramw0RE9qdS1TRENreU93bWZ3Uk5KRXlucVFBSVBoeHNnNkpveUdnQ19scDRWcWFxSzRZSG1FSFVUNWxZdTRsVkI1NEw5eEhfZUhMQUhzTHVoZ1JxOE5pbFltRlhUdy13VGxYVk95TXRhTGpTZ0kyNWZ0N0EzLUpROUxUWHhCYlVhQ0g3SWtIV2pjemw4WGhuSlhKb0FBOTVtUkUzMEtaTFRGWTk0MUdFZTQ2UjNKSjI0YmxJMnpScGJiTUFRdjFMTHpUTzctcFZUaFFzVTZVRTFDMnZjT2pPZXJtLTJyTVVUMXZULXJ2WEt1cFNBOTQwTTg0TTBoQVZzNE5ndW1KVW5VM04tYzhsSWFwMUd3UmhXMTRZRmFqcHk2TFZFNHdRVGN3UVpVUFlTcGsxQQ?oc=5
PTT,2026-02-19 08:00:00,"หุ้นไทยคึกคักพุ่ง 27.24 จุดดัชนีใกล้ 1,500 จุด ซื้อ DELTA-CPALL-PTT - Thunhoon",Thunhoon,https://news.google.com/rss/articles/CBMiSkFVX3lxTFBTQW1GaHJ3UTY5Vk5aRWlXb3dKVzZ3c1dlb0UtMmY5bnpORmRPYVhMLTRfT1ZxTExJeUZCLTVGeEp2VTFMZEhCS3Nn?oc=5
PTT,2026-02-19 08:00:00,หุ้นไทยพักเที่ยงวันนี้(19 ก.พ.) พุ่งแรง 24.39 จุด ซื้อ DELTA-PTT-CPALL - Thunhoon,Thunhoon,https://news.google.com/rss/articles/CBMiSkFVX3lxTE1BRmF0a1JVMDhabGJ6NWw5QTNlT0d0X1ljSExVZ1FNMDdFOWJoODdEV1ZzVjN1bEF0czhqU3RfOFdqaGFMVzJLeWV3?oc=5
PTT,2026-02-19 08:00:00,PTT กำไรปี 68 ทรงตัว 9 หมื่นล้าน ใจป้ำปันผล 1.40 บาท - posttoday,posttoday,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBiZkd6RC1ENzF3OEJlNExJNksxZWRRb1hGWm1iRmZORXZWUEl0a05NSVhQMVoxS0xTQ3ZnRU1SaXFMTFJEUG1kTWVneUF0X2dIQ2p4R0lpbGtxcVFwWTh4aDYxWQ?oc=5
PTT,2026-02-19 08:00:00,PTT โกยกำไรปี 68 แตะ 9 หมื่นล้าน เคาะปันผล 1.40 บาท ขึ้น XD 5 มี.ค.นี้ | ข่าวหุ้นธุรกิจ - LINE TODAY,LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5yaTJHSzEzZm40d0J4SVpCM3B4Qm83YnZBT0lOTjVsNW9wM1M3eFI4S1ktRE8wNHBZUV9hblNjOVkybkxOUDR1WjlpY25adFJmOF81Uk9R?oc=5
PTT,2026-02-19 08:00:00,TOP ลั่นค่ากลั่น Q1แกร่ง ชู PTT หนุนสภาพคล่อง - HoonVision | หุ้นวิชั่น - หุ้น ข่าวหุ้น หุ้นไทยวันนี้ หุ้นวันนี้ หุ้นเด่น วิเคราะห์หุ้น ธุรกิจ การเงิน เศรษฐกิจ การลงทุน ดัชนีราคาหุ้น - HoonVision,HoonVision,https://news.google.com/rss/articles/CBMi2gJBVV95cUxPdzZ0TFJQbE1vSFVWMi1uaGtfQ28xLXJFZjdveV94Y28zdlI0djNXOUdxOTJfbXZfSUtRaEJ4Z19RRWVFVHBsNlpzdHhqWnV2V2QxMUtWenBsWUFWSnhCbEQ1Q29LeVFLUUpnV1VnQUM1VnlwTWZhcTFQeG9WbXVsTGthMk1LbEF4M3Yzd3ljUHo4XzdBbDY4bVNRbllONi1qT1RSaGVnVmlveXdKZi10cFpReGtMZkY1X1dkNEpvVlQ1M1kydHNPM19kYktsSlRuc1otNEtjalZRRF9rMmkyZ25sNnFmYzJyaVhrUUlFd0N4STk3Q3hkcmdRQWZtYXhWdm5tcjg5MkZWaWl3NTdRb0hBU09kYktmLUJ5ZUdETUFXYktDTzlJZlZHdTFpNVZWZzZUd2ZCQ0FXdHdLRGtMN0JlRU9sUXMzMHdXWUVsQlFNSE5nRDY4TTJn?oc=5
PTT,2026-02-19 08:00:00,ต่างชาติเร่งสะสม PTT ผ่าน NVDR เข้าพอร์ตอีก 1.30 พันล้านบาท | ข่าวหุ้นธุรกิจ - LINE TODAY,LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9UTTJpYXRBVXNVczlncC1hZ3pMNkU4RTNablhneTFmSngwcUFGNG9xUDZGYWhhTU1URlpfMi1DdlRRbU12dnZxUHctcF9ISWRnRGVCdXpn?oc=5
PTT,2026-02-19 08:00:00,SET ปิดบวก 27 จุด รับ “ฟันด์โฟลว์” ไหลเข้า PTT-บิ๊กแคป ลุ้นพรุ่งนี้พุ่งต่อ - ข่าวหุ้นธุรกิจออนไลน์,ข่าวหุ้นธุรกิจออนไลน์,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBmbHhmRXhHOXltaGVDcGpEc21IWE5iTXlhWUZhM1EzZWVKOXNlcTNuUE9NUGN2ZnRQSUxfQzhSTjJnWXNleTNxM1JfVmJkb28?oc=5
PTT,2026-02-19 08:00:00,“เครือปตท.” ฟาดกำไรปี 68 ทะลุ 1.64 แสนล้านบาท! PTT แตะ 9 หมื่นลบ.–GPSC โตแรง 57% | ข่าวหุ้นธุรกิจ - LINE TODAY,LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9wUVRxbkRrcjV2MlE3NDIxT1BqTVpxX1JsTEdWLUpIa1FQUDMwMDJtOEFJM2x5RWVabzJCRzRYaWQyY0w1YkoxTjIwOWw2d1lRSWttUjdR?oc=5
PTT,2026-02-19 08:00:00,นสพ. “มิติหุ้น” ชี้ชัดทุกการลงทุน ฉบับวันที่ 20 กุมภาพันธ์ 2569 - มิติหุ้น,มิติหุ้น,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9udXNkSjVTWnVWOEstSHFfTzJpLUhmVHMyeG1CelVxUlBDX204elpxUU5kVllFdkdocTFWRC13WWRUbmxfVW51NHdMUTh1a3hUQkpreGtB?oc=5
PTT,2026-02-19 08:00:00,"หุ้นไทยคึกคักพุ่ง 27.24 จุดดัชนีใกล้ 1,500 จุด ซื้อ DELTA-CPALL-PTT - facebook.com",facebook.com,https://news.google.com/rss/articles/CBMiyARBVV95cUxNVEdWMmw2RC1sbmFUVnNuMEJTTFAxTzZKY0JNSldxSEgtaTZSVGxxRVZpeHhvOVhnUWZNbG1XVk5ONE9IOFJhQkctZUZoNlpKeXlzaVhPbkRJTFV4SWlQYjZNQ1Atd3NUV2lTTVMtTDAzM3JBUU1EUE1XUEV5dm5LU3JCekozRTZna2lrOTBPVDQ0QWhZenlqY3RKUGlmWnlFMHRFZDdpcGFXUGdxMHdGand1bnl0c3pIWkpLczJWTFI3bzY3Y2c0d19CTm9HNTM3dDZYbV9HbG5XYVVVTWIyQmZiYjk2M3Z3bks4bk1mWlFaWWNsSHhpeWpIQUFDWVlVX05wSkR4bHE4WnYtbmk4Y05DdF9MTV9LZHlyb2N0bUJfUmN1dDl6RTVfWl8wS1JTeno1dUlMX2pNUXdoZzdDLVFmR19uMUVUVWd0djJqei0zRFZHc1JzNkpCeGVNc21LUmtpTGVsQmotR0xoNU5RRkROS2VPU0Q3VnRTd2pFLTlfX2dNTTFoaHV2b2FERGdaZGZZcDhkSTY3c1JqdE9ETW5CVWt0aDhVbkctdHFTcFQ5MkFyZExxTkZXRUVJYmRKdVA5UmgyT1dNQjRTQzlUTk1zMWd4d3RneTRVMkhNY2w2RzJsejdKMGJXcWZlS0VEc195WHFYWnEwZlotUFU2dWFBR240UHd5TGIydnVCTDBDT0I1b3hVU2FDVzRoNG0wQmJ2eG5aVThiU1oydnJjZmRoU1k5b1ZwNG1OVl9TcUhkNDRXU1dEdw?oc=5
PTT,2026-02-18 08:00:00,จับตา PTT งบ Q4/68 โบรกฯ ชี้กำไรโต รายการพิเศษหนุน-ปันผลสูง - Thunhoon,Thunhoon,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5OOEw3WElqQXdkOWFFb2QwT2pTV2g2eHZQTTVTVnlRaWdxMjg1SXN4SUMtYTRxN00zajRwMWoyWU5feUFVbnVseDRhQWtLVktwdW01bmYxM2NLVW1BRC1j?oc=5
PTT,2026-02-18 08:00:00,PTT รับทรัพย์ อู้ฟู่ 6 บริษัทลูก ปันผลปี 68 กว่า 3.24 หมื่นลบ. - Share2Trade,Share2Trade,https://news.google.com/rss/articles/CBMi4ARBVV95cUxORngwNW14ZFN1Q2JjNlBYakxLWmlpdkRCUDNCME5udXdRQ1paS1I3b19JU0ZaVDliaGg5bTFxQ1hwcHJ2NWhIdjlBcmk3MF9XNzFSWlY4VktySWhHSU8zWl9qUEN3bzBwTDVjYURiVmdiT2wzU0Y0VWFrRXRickRLYmNHZDZmWTE0TVVnSUljSTMtbnZlVzcxODBjMEhUejFiTE1iVDhhc0RrRGZGM1JDTDBJSGpoUm9BNjdFRGx5RDJMUXBBc3BnOEt2QUh6X0F0THBnd0lhNzFrQm9ia2twX1gzeVJWY1NWZ1poeUJhZEJ0RU9rNDBGS3JlS0hYeGFJbmdmbXNZRHF0TFBiWHpSV0NKd0JqQnV1RTZiMnFyQlpFNVRCUTRXTkxOZlVzZ3BoWlZ0eDZRMzdLVTVtSFJFWUtHVEdHc1BZNV9rMEYwUGYwM2NzY29yUnZ0VmJPeHdjTXRNeHdGaDFjRzlrOWJqOWxyS0lnTEhWam94Y0VfdG9Dbmh6SEtKZ1dNQWtBVE04ZThJcWw4LUxyXzZfTGpSS0Zkb2dHaW54ZUNYMkIxb3Q0RTNGSFphRjBMVGZCbnpNQ2dJeGM1aTZVTUdsQXllcWt2M0k5QXNpd0JqTlFfdTFoNUxDUGxnYlNwNEhtMUJtcXVXN3FNNjFyZzNhQWdOWEhyTEdmVnpZd0hDdDUzYXVPemNScG13LUlobktmZVFURkgwRHRxVUxhdjMyMDVTOWZfUVRHNnZBTG4yOUQ0SmxhMzNuU3FYdmR0dFZwOUFUVHFLT3hWZmhVN2NUV3pnNg?oc=5
PTT,2026-02-18 08:00:00,จับตา PTT งบ Q4/68 โบรกฯ ชี้กำไรโต รายการพิเศษหนุน-ปันผลสูง - facebook.com,facebook.com,https://news.google.com/rss/articles/CBMilAVBVV95cUxNMklJd21OQkpYTEw1dlIzdnhmeGNoVmRiVVQ0ZnN3ejhaRFhqd084SXNJSVRXNm1Cd05OTnhVNEttZmM5X1pqRmtmMGExWThJY2VHQkw4VDVvM2FvVFhib0JxeEU5d2c0clBDLVlmdXJBemZoaGRNaUlDSGVROTBoc1NkT29NUThDVGd0Q1R3WFJFRVNSc012RXJPUlY2dkhGVzNfRkFlUkZra3h6MEtmR3dVSW9IX3cwVnphVF9RXzg2anhSSjVwV0l6NnZfcVhxekU5TGVLUlBpZTJubmNTQUZZbVhSNnpmVVFydE9wX2xiZzZzRjlORGFIa1owMmx1XzNqa1BCRlozLTZDWmY5el9DXzluZWgzSy1OSXNsU3ZnektUSXRYYnB4RTAxNGs5VHlWWXE3SV8zZ1ZwRXlIRHNCSENTYzFpUG14Z0dwSXFTMTV6TkhENEdUX2VNMUVRRWw3MExDYmVZVG8xM1d1QkxrQjJqeEQ5aWctVHIwRDFaa2RlZHVDN2lTVnd1bGhFZk8zOXJGLVVmbEtYNG5fVVBfUXJ2dXctTHNuNUc5cjMxbE5tcEM0akdQRzBFNkhrMllqNnd0RlRhODhkV0xfM2l6bTBrNEEySS1FbnFWWGNpcDVuWkVyY1FaTDdjcUJMNVJuOS1zVlJySS1XbGxzLVRWMzNfbGlHdlJiNnFTNnlQc1hOa2dwXzRXclBwSVBwcmZCZmpVazMzWEdIMDFoRkhPanBLS2VZczFvLVFEMXJMZ3lFRXBWVGdBS0xLSFlsa0JZbGtQakd1TWRPWENNQWh0UlBNSFdZcklFZ3JpbXBtUVhrR1NuY09PR3RzVjdXcjFHbHNxRzMzWWlfamNsbklfTjE?oc=5
PTT,2026-02-18 08:00:00,"หุ้นไทยวันนี้ (19 ก.พ.) แกว่งขึ้น ฟันด์โฟลว์ไหลเข้าต่อ แต่ระวังชะลอตามแนวต้าน 1,470 จุด - LINE TODAY",LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE1RU1RhYVA0cmx1T28yaTdjUkpnLWMtb0RQQmZ6M2V4ak9xaElYLVdsVFNuYTVoZnhQNmdIemluRHRWVzZkZmViVzNjUTR5a20zY1pIOURn?oc=5
PTT,2026-02-17 08:00:00,PTT มองน้ำมันโลกพุ่ง รับเกมอำนาจ - HoonVision | หุ้นวิชั่น - หุ้น ข่าวหุ้น หุ้นไทยวันนี้ หุ้นวันนี้ หุ้นเด่น วิเคราะห์หุ้น ธุรกิจ การเงิน เศรษฐกิจ การลงทุน ดัชนีราคาหุ้น - HoonVision,HoonVision,https://news.google.com/rss/articles/CBMizwJBVV95cUxNajJVRndsMnF3dWw1RUZXODJ0X0ZXUUt1Rm1QUzhzNWtDZ2hIUzBfTFotM1FXV08tM0VpMGhCejc5LThMWXBYaFBNbnVuMzRKcnJVb2hlSmpiSXo1dWhCenQzblZmdDdpdnJ2QjVhdXhtX05nTW44Q2JuNHNKUEt0bDF0cVRUVXRNMTBYVnl6dC0zLXRwaFVkRDFCTzRfTDZFZ0JBNklHRnVKR1hZQS1JbHRBX0UxVk14dEwtOWhLQURETWxLNFBHRHlXemVWTVFNOVhTZFFDMEFNUWRYVmYwM2FrejhzUkxXNkNBZXhSV3Q3MHZDQjBGOVJ3LVhVR2IyYXVUc3dZWnZ0Wk9iZGJrcVRpdV9GRWNsRzhKekFlVGpvZEFtZ2NLeG9oZDVYLWM5WW5CZmhCTzhNY3Qyb19zaGRDWEMySHpDQVh0VDhkOA?oc=5
PTT,2026-02-13 08:00:00,PTT – IRPC พัฒนาสำเร็จ พลาสติกรีไซเคิลผสม rPET - rHDPE - HoonVision | หุ้นวิชั่น - หุ้น ข่าวหุ้น หุ้นไทยวันนี้ หุ้นวันนี้ หุ้นเด่น วิเคราะห์หุ้น ธุรกิจ การเงิน เศรษฐกิจ การลงทุน ดัชนีราคาหุ้น - HoonVision,HoonVision,https://news.google.com/rss/articles/CBMi1gJBVV95cUxPUWg4Mm4tY0RnSi1EZ1Q1LVhFYUdYbTZ3UW5uNjZXWFhUMDdFR21kTk5kdEJpdW1ya0xqaEFWQzItaElWQkdHSXE3S2ltLWNucVd3UXJQQ3pZUnRFZldJcWFfNXBwQWVQclJpTzQwSm1uQkxyNjF5SFJvYXExazJmZC02YUh0RWlPeEoxQ29YWWtJSGIzZ0JqcFUtZHBnMGlCLWlBbkcxYzBkUTlwLWllWk52TTZMU3YyNGNfWnA1TzlTcVRqem1nbWc1d1hlMkkwX3BOSkhpWVV0YTJNc3VxeGFkNGJVRF9ydlVpOGd0dUVXaTlYT3VkT1ZmV1U5aEl1MXQzRG9JVGRzcEVZY3piblNwdTA1LWxRTHkwTzRxNDRhdGFTb0EtanVXSFRaSFY4cjBZT1hFNU1penpVUVI2ck9xZVBrTkZJM3ZwV3hRZ3JOUUM4Z0E?oc=5
PTT,2026-02-12 08:00:00,PTT ทำถึง! กำไรแกร่ง ลุ้นปันผลอีก 1.20บาท - HoonVision | หุ้นวิชั่น - หุ้น ข่าวหุ้น หุ้นไทยวันนี้ หุ้นวันนี้ หุ้นเด่น วิเคราะห์หุ้น ธุรกิจ การเงิน เศรษฐกิจ การลงทุน ดัชนีราคาหุ้น - HoonVision,HoonVision,https://news.google.com/rss/articles/CBMi0AJBVV95cUxPcUN4ckpqUllKeTh0UzZ3cTBnZHVhVExoaThMRy1VMzE5VnJ2LXB4NDJ5elo5NTMtcS13TV9UR2NKRlBvazJaU3dySk1OXzRPdnpKY0EwMjFncTdhSVJHNTVwcFFfZUlTaERBMVhESHQ0bE5fRzQxT01JeXg3cGtjLVZMb2xkaUg0anRqVkl3dFNUVXFiXzhWYWRkYm1xa2x1V21rdG9ZRnFZWnpTNVYtZTBaemxoU3QzUWFuNVRNVjZ4QUhhWjRIdUpyMEMyczJiTXVfUmZmNmhqbmtCeHoxZ1FxdU02eGZxMW12VjBuVUJ5TGRZOTUxV3pWTUVaVHdzQWVaUU9hUHF5dTBWTU5HZnZuVU9CVmgxRVgxRkUxNGg1OUF1ZHRhelo4SExYWHFuRDZlcHNRdmRIRF9nRGdUQlVzZ0hVZXZrTVI3TG14UXg?oc=5
PTT,2026-02-10 08:00:00,1400 จุด! ไปต่อได้ แต่ไม่แรง - ข่าวหุ้นธุรกิจออนไลน์,ข่าวหุ้นธุรกิจออนไลน์,https://news.google.com/rss/articles/CBMiTkFVX3lxTE84Q21wR3JJS2RJM3RFQkFZRlEweHltRmlEYWZ3eFoxbTBDaVR1dzlZcVR4RGhrd05KRDhFeVdvQl9MYXBHS2Fpbk91NWNhQQ?oc=5
PTT,2026-02-09 08:00:00,ส่องกำไร -ปันผล ! PTT ไตรมาส 4 -โบรกอัปเกรดคำแนะนำ | The Bangkok Insight - LINE TODAY,LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE43WkZSeDE3Ukw0aDlwelNsbjQ5aHplZzJTUHZRaWZCUzd5SU5wNWtaVTNtU1FoSTl4NGpJaXlOaE1lR3BmQlkwVXhSWDFLQU5ibVo3ZXFB?oc=5
PTT,2026-02-06 08:00:00,PTT กำไร Q4 โตสนั่น! โบรกฯคาดทะลัก 2.5 หมื่นลบ.โต 168% มีลุ้นปันผลหุ้นละ 1.20 บาท - Share2Trade,Share2Trade,https://news.google.com/rss/articles/CBMi6wVBVV95cUxOc0RJWThTUjhRek9rSmNPdVM4Skp4R3A1aXQ2dHdKMDFvWVd1RVBFNEhJNzdzQ2FKVmx2NkhSYUZoQWY1bWdLNVhTUkhCaGhmcU5UTjM2TkpnbzRHWWx0RUZ5YmhzT2RYVUdwOEdoM2hfZWc2MEwxUXJtaUpnNG93OXRoUHVTZXJPeGNaTnlkam5SRy1US3JBQW9kQ0tfclVFN0xoTC04QTNYa2xpQWx5cnhHTEFfVFdZaE5qSDlfRENBb3JGYXk3S0RYMGpzblptX1VjcGZBblF4RVF1d3kySEg2TXl6X3dqUkswaVFBOGdMLXpYNWxTdjdKLThMdEIyb2ZjVkZza29IWnpMdjlXWW5LX0xjUFdsS1pRZU5PZmloYUZSSlNSTGZQT2lOUUl1QmFqVURSTkplVjU5VFQ4SWFXX0k4UlZaaVRyQjRfekw1VUlmcURBaDg3Vm9MRXc0Y05wN09NNmlNSmRtNjU2SlNmZ1VrbGVkc19kU3YwY2w0a3BHZWV1Wm9ramUwQi1RM2dLMll6ZXlBQXNzSnlCd01MVFhXb3BTaHlFU1NqX0pic0xDSkNwRFNHZDNhaXlzWVh1Z1RXZC0wMHFCSmlvaEdxWWNfOVg1OTRCV1IxNmliNFBnZUZoNmZFaW12U2h3VVFTOUNuT0Uwb0h5NFNBeFZRS2FpVFRoenI4VWRPMlpjSzVrOXZXY0VXOGNFRW15NTBxTUlqUTN5bk9mRmxNWjc1ZzFIQ05fTEdHWWRRaFUyQ0d5RjV2ZzhKQjJNY0RpaW1uWjF6bUhwNnRYNnRhRUhVaVBsdEMtckZVVGFLMkZfMi1MajRNTmI0NVI1ZHVMOHo3VjExbGlTVTkzMVVuZ0UwVjE3ZFNXaExGS2lrZTQ0T244QWlmSnRFS3VlcXAyZjcxZTBic0VoYnZMb2t0OTdZVE1UeW1uVVNpMHpnVllmMTVPRlVKQ2ozTEhneWQyYWpQSDg4dzZtUE0?oc=5
PTT,2026-02-06 08:00:00,PTT จับตากำไร Q4/68 เด้งแรง ขายหุ้น Lotus หนุน - ลุ้นปันผล - HoonVision | หุ้นวิชั่น - หุ้น ข่าวหุ้น หุ้นไทยวันนี้ หุ้นวันนี้ หุ้นเด่น วิเคราะห์หุ้น ธุรกิจ การเงิน เศรษฐกิจ การลงทุน ดัชนีราคาหุ้น - HoonVision,HoonVision,https://news.google.com/rss/articles/CBMizAJBVV95cUxNbVp6c05Od0trNlI3am4wRUdCbmtubFd2aWZTcDB6cVRRbnctR2pRbng5OUthWDJlZ2oxeTh5WGlKQmlfSEQtRUtVT0JybTkzTWxyZExrOHpSUGNTOURSNEp5UjVaX0ptX21LV3c1VkVqOXRyUnRPS2o1TEtYQlJUY21NSUM4VktyWDd3WERzQ2FRRWJfbVJ1REVGd3BXUzVOTDFiYV9WZEYwQ1pOZnhURGZ3dTdWbHBEcjN6OXdTMk0za3NHTUZSWEdsLV82XzhIQWY5bFp0SkhiRDktbmZsUWVpVVdjcFgyX093MmhOSktlbWREbnJYSUNPUVRsY3JablkzWVBmNUlOazd1T0gycVZYTlJsUFNqMFZTeTVldndNbzZtUEVWOXBjU21oejlGV3lEUThzR2hEWmx1cUVWU3k0UFZoeFBYb09qcw?oc=5
PTT,2026-02-06 08:00:00,PTT โบรกฯ คาดกำไร Q4/68 เติบโตอยู่ที่ราว 2.3 หมื่นลบ. แนะถือ - Thunhoon,Thunhoon,https://news.google.com/rss/articles/CBMiX0FVX3lxTFA2aTMzdHRRelJPWkcwUm0yZ0p6bkdvbkcwRVc3X0xJNUIzdUcwVGlsbW5YOEpJUU5jN01BM2JOQTd2U1o1bW1MbkRBZUtkNTRGZDUwTHo4S3FFM0JaYjRr?oc=5
PTT,2026-02-06 08:00:00,เปิดโผ 9 หุ้นปันผลตัวท็อป ยีลด์เกิน 5% พื้นฐานแกร่ง ชูเด่น KTB-AP-PTT - ข่าวหุ้นธุรกิจออนไลน์,ข่าวหุ้นธุรกิจออนไลน์,https://news.google.com/rss/articles/CBMiS0FVX3lxTE9YV3NKaUYyalowb1haanlzZktDYnBmRDBBYWh2NzlHa2RQTHJLTWVkNjBQSlFjQk5mRmxtdTF3ejllZG43UFQ0cVE3QQ?oc=5
PTT,2026-02-06 08:00:00,หุ้นไทย ปิดลบ 0.31 จุด เจอ DELTA-ADVANC ถ่วง สลับ PTT-GULF ช่วยพยุง จับตาโค้งสุดท้ายก่อนเลือกตั้ง - วารสารการเงินธนาคาร,วารสารการเงินธนาคาร,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9Oa3pJTVN0dVdjQzBfSnB1em05MW12NlM2dEZoQlRQYXFYV1pWdUpxd3NFVHdVczFKeWd4MTVPcHhuUGFhdVlxbDRTVmpXNmdJNDU0TQ?oc=5
PTT,2026-02-05 08:00:00,หุ้นไทยปิดลบ 0.31 จุด เจอ DELTA-ADVANC ถ่วง สลับ PTT-GULF ช่วยพยุง จับตาโค้งสุดท้ายก่อนเลือกตั้ง - สำนักข่าวอินโฟเควสท์,สำนักข่าวอินโฟเควสท์,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1aWGl0TVdiX0ZYcGpfS1ZIUElQMWx1NnNLcGxjZjItdUduZnJEM1JuZ2lxT3ljQ0FCWFI4R1M3UzZMWTBKU1FrY29POENBeTBD?oc=5
PTT,2026-02-04 04:41:33,"บล.เอเซีย พลัส แนะนำ หุ้นปันผลสูงและพื้นฐานดี ICHI, COCOCO, SIRI, PTT, PTTEP - Thunhoon",Thunhoon,https://news.google.com/rss/articles/CBMiRkFVX3lxTE9jN2hxRktFOU1pd3VtRHZncXgwV29lSVhNMTVBOVMzSnhJbUFRSFdsbVgwRjRZeFVNcGtaTGxHYmE3aUhqWnc?oc=5
PTT,2026-02-03 08:00:00,PTT นิวไฮ...ราคาหุ้นที่ไม่เห็นมานาน / สุนันท์ ศรีจันทรา - ผู้จัดการออนไลน์,ผู้จัดการออนไลน์,https://news.google.com/rss/articles/CBMiZEFVX3lxTE0xdk9JMUtaeWVvRWUtUHdBem5lNVd1WUZkeGpySkREYXg0MHJuVUFYYzYwUHFXdDBwZ002ZmNrLWRiV3ZKZENqTGE1VXlwMHZLbFBaNDh5NWpSY09Fb2Rob29hSWQ?oc=5
PTT,2026-02-03 08:00:00,หุ้นไทย ปิดลบ 4.20 จุด ตามตปท.กังวลปธ.เฟดคนใหม่ แรงขาย DELTA กดดันแม้ ICT-ท่องเที่ยว-PTT ช่วยพยุง - วารสารการเงินธนาคาร,วารสารการเงินธนาคาร,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBDY2tPNVMxckxaSWR3ZE9ycFdPMUJXd2FjQXZjdDFVWk9XeXdyRWNVZXh5QjhuV2lhN0hQM0pQNDltSVdnQ3k2NFhGeEpUczF3UklWZA?oc=5
PTT,2026-02-02 08:00:00,หุ้นปิดลบ 4.20 จุด ตามต่างประเทศ กังวล ปธ.เฟดคนใหม่ แรงขาย DELTA กดดันแม้ ICT-ท่องเที่ยว-PTT ช่วยพยุง - ผู้จัดการออนไลน์,ผู้จัดการออนไลน์,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBIcjZLWU5zT1JpbXN3azNWQ1UyREpyX2g0ZmRMM2xpdXZyY18xSTIyVEQtZ1JXRlI3cWd4RXhiYXNsSXJvTTBYMDhGT0VsUVNzUXhXbHlWTVhsVVlVV0xtX3ZTd3U?oc=5
PTT,2026-02-02 08:00:00,น้ำมันดิบ หนุนพลังงานต้นน้ำ ‘PTT-PTTEP-BANPU’ | The Bangkok Insight - LINE TODAY,LINE TODAY,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9QT2tUc011dXpLX0pBYWRqNm10Y2tTU0xGUzJHX2hMYUlLcnQzeHBZLUN6VlpqRXpjV1hyU09pY0Z4V25tQzlPV09fZW9PY2ZFSmVoQ19B?oc=5
PTT,2026-01-30 08:00:00,หุ้นไทยวันนี้(30 ม.ค.) ร่วง 5.45 จุด ขาย PTT-AOT ซื้อ BBL - Thunhoon,Thunhoon,https://news.google.com/rss/articles/CBMiR0FVX3lxTFBUVC0yWDd5UTRBLUw4amllSEdocV9xREJPMW1jNzFyYXY1LV9VOXZmaERncDNwRV93R2lwX2QwX3NKTHZkTnZB?oc=5
